,0
0,0.968457043170929
1,0.95777016878128
2,0.860873878002167
3,0.96237850189209
4,0.939648807048798
5,0.961684107780456
6,0.968949198722839
7,0.952207803726196
8,0.961456894874573
9,0.95006787776947
10,0.953770577907562
11,0.944043874740601
12,0.974831819534302
13,0.950289666652679
14,0.953932702541351
15,0.972129046916962
16,0.978918135166168
17,0.952495157718658
18,0.95154082775116
19,0.961524069309235
20,0.944141924381256
21,0.954139769077301
22,0.944124639034271
23,0.977294981479645
24,0.949253022670746
25,0.95202624797821
26,0.939097583293915
27,0.925995230674744
28,0.928473949432373
29,0.939318776130676
30,0.975280284881592
31,0.961906731128693
32,0.964872419834137
33,0.976223766803741
34,0.969992280006409
35,0.963500916957855
36,0.971224546432495
37,0.971930027008056
38,0.959233105182648
39,0.964131236076355
40,0.973616242408752
,
mean,0.955676776606862
SD,0.020136133917719
