,0
0,1.0
1,0.9903297831372517
2,0.9828487053150083
3,0.9757820396888547
4,0.9688641516173758
5,0.96196306914818
6,0.9549669114554801
7,0.9479010613953195
8,0.9406387791401003
9,0.933260514968779
10,0.9256477908390325
11,0.917794051693707
12,0.9097049396212508
13,0.9012906216993565
14,0.8925904500775221
15,0.8835400924450014
16,0.8741780999230175
17,0.8644064766604725
18,0.8542027211770779
19,0.8435581500937299
20,0.8324092524807628
21,0.8208096478043533
22,0.8086950488206817
23,0.7959550023078918
24,0.7826126784813113
25,0.7685261528666426
26,0.7535847774366053
27,0.7377580811337727
28,0.720966134129501
29,0.7030552131373707
30,0.6837796234503025
31,0.6629125955628186
32,0.6403590186340052
33,0.6154338303135662
34,0.5877793881951309
35,0.5563723408594364
36,0.5194902877982069
37,0.4734362443772758
38,0.4022096540869736
39,0.3233700783514395
40,0.28759130326713006
41,0.2618030734905383
42,0.24076838609648915
43,0.22273420924093665
44,0.20683062694421628
45,0.1924067059668099
46,0.17912371711033145
47,0.16683573493870293
48,0.15523826657998852
49,0.1442446808626012
50,0.13379659885313452
51,0.12383493508507566
52,0.11425741362135584
53,0.10501383036011602
54,0.09601030289763357
55,0.08733584913538724
56,0.07879602654678065
57,0.07040922952497877
58,0.06216552240274301
59,0.054004518496917515
60,0.04594405590579277
61,0.03873899865259484
62,0.033574661535279056
63,0.02945362049631956
64,0.025954003900107814
65,0.022880883876052572
66,0.020201651072811064
67,0.017796933429497407
68,0.015626355415073838
69,0.013657144617243874
70,0.011870183743445612
71,0.01020165840050251
72,0.008710474741259
73,0.0073622517435379875
74,0.006123277121621025
75,0.0050745592211236855
76,0.004111155298987131
77,0.003333768774343586
78,0.0027162834322974425
79,0.002206482071548036
80,0.0017562108780289347
81,0.0013773591944322462
82,0.0010672786869158366
83,0.0008070240331928689
84,0.0006037829571141629
85,0.00043333808752122867
86,0.0003016557304540695
87,0.0002045112362394298
88,0.0001334074986072842
89,8.400986428946121e-05
90,5.146365077873669e-05
91,3.163081354858416e-05
92,1.932777736439631e-05
93,1.1782929150063953e-05
94,6.434119413603273e-06
95,3.5807384159763787e-06
96,1.5461558943082685e-06
97,6.388191517233769e-07
98,6.168599095805648e-07
99,5.291564537223966e-07
