,0
0,0.927968740463257
1,0.895622730255127
2,0.815192341804504
3,0.920709133148193
4,0.914785861968994
5,0.923864483833313
6,0.914124965667725
7,0.915159463882446
8,0.928088545799255
9,0.910084128379822
10,0.9346923828125
11,0.878172516822815
12,0.922552227973938
13,0.887659907341003
14,0.896999597549439
15,0.927163362503052
16,0.917663097381592
17,0.902219772338867
18,0.924632430076599
19,0.888973593711853
20,0.875537514686585
21,0.866363286972046
22,0.849013566970825
23,0.937549233436584
24,0.861884593963623
25,0.868340611457825
26,0.870706677436829
27,0.865732073783875
28,0.842759370803833
29,0.867064237594605
30,0.925956606864929
31,0.931896805763245
32,0.936378359794617
33,0.941649913787842
34,0.928016543388367
35,0.935257315635681
36,0.939938187599182
37,0.936489820480347
38,0.93362307548523
39,0.939688205718994
40,0.931226849555969
,
mean,0.905643954509642
SD,0.032144379121202
