,0
0,5
1,5
2,1
3,5
4,2
5,4
6,9
7,7
8,6
9,5
10,1
11,10
12,5
13,4
14,8
15,5
16,8
17,7
18,1
19,7
20,9
21,9
22,10
23,7
24,12
25,9
26,6
27,8
28,9
29,5
30,5
31,3
32,3
33,4
34,5
35,2
36,3
37,6
38,2
39,2
40,7
,
mean,5.63414634146341
SD,2.79066387765506
