,0
0,0.93156373500824
1,0.890781402587891
2,0.819588422775269
3,0.925023317337036
4,0.918158888816834
5,0.926995635032654
6,0.918144226074219
7,0.915429353713989
8,0.928781390190124
9,0.908644914627075
10,0.928025484085083
11,0.877821922302246
12,0.91806161403656
13,0.893211007118225
14,0.900447607040405
15,0.931409001350403
16,0.919174194335938
17,0.900325417518616
18,0.924094080924988
19,0.889651656150818
20,0.888193726539612
21,0.87897789478302
22,0.855389833450317
23,0.938488960266113
24,0.868817687034607
25,0.879033923149109
26,0.87575626373291
27,0.861146092414856
28,0.836572170257568
29,0.872108101844788
30,0.93161129951477
31,0.933759808540344
32,0.93884003162384
33,0.944236278533936
34,0.940203309059143
35,0.946563482284546
36,0.942209720611572
37,0.940797567367554
38,0.937906980514526
39,0.941744804382324
40,0.932675242424011
,
mean,0.908545523155026
SD,0.031955162926453
