,0
0,0.9485786048377433
1,0.1629424233262132
2,0.13918322597335026
3,0.12513988065283474
4,0.11501496267027972
5,0.10703419230696631
6,0.10042418721245557
7,0.09475708907333816
8,0.08977723703151796
9,0.08531845024809605
10,0.0812689791910532
11,0.07755312932337202
12,0.07412336339674346
13,0.0709187367522135
14,0.06790364897105752
15,0.06505851910972013
16,0.06235465316510782
17,0.059771573761614356
18,0.05730242909091275
19,0.054929872565880056
20,0.05263989500519706
21,0.05042127238177672
22,0.04826905900930486
23,0.04617074577183258
24,0.04412444281141933
25,0.042116031550416134
26,0.04015092229152598
27,0.038212378668348965
28,0.03628881879877753
29,0.03438583411639783
30,0.03249757959530121
31,0.03061027634071141
32,0.02871971432028747
33,0.02681010943360445
34,0.02486730803076814
35,0.022859431258062037
36,0.020744558719054954
37,0.01841288591485198
38,0.015231522106815403
39,0.012985628200467766
40,0.011578756878606794
41,0.010471097642283251
42,0.009537306960626709
43,0.00872036521663753
44,0.007985236429859226
45,0.0073201797289274085
46,0.006711255761840176
47,0.006151836496073662
48,0.005630937399251796
49,0.005146991487070009
50,0.004696043140095908
51,0.004274281731341034
52,0.003877208526984493
53,0.0035053909821549387
54,0.0031546940899272336
55,0.0028256421437396146
56,0.002515069867779569
57,0.002222343712829326
58,0.0019469887789100317
59,0.0016872584163182892
60,0.001443960395834704
61,0.0012464743771621527
62,0.0010857385687569792
63,0.0009478618301772058
64,0.0008272774529603605
65,0.0007216177148554224
66,0.0006273378112826144
67,0.0005422119620339888
68,0.0004673501385784731
69,0.00040059308190482226
70,0.00034058167973232296
71,0.0002865826396462181
72,0.0002395957510044554
73,0.000197780811881452
74,0.00016158674512420165
75,0.00013040519747957614
76,0.00010384197462815615
77,8.230070267106895e-05
78,6.429479699308126e-05
79,4.920561460915828e-05
80,3.729252920570949e-05
81,2.7671086186495725e-05
82,2.0281281877032598e-05
83,1.4366145211674737e-05
84,9.723334444072129e-06
85,6.2755225978363095e-06
86,3.808416137162123e-06
87,2.1518942690629667e-06
88,1.3366248408573949e-06
89,8.769954551619931e-07
90,6.047103251309481e-07
91,3.988548031906603e-07
92,2.78499026593658e-07
93,1.8148294496468891e-07
94,1.028474004930636e-07
95,4.243977553126503e-08
96,1.5108586641939083e-08
97,6.041965670325536e-09
98,2.9709982333393206e-09
99,0.0
