,0
0,0.999492965270285
1,0.997830091096157
2,0.964479898644067
3,0.998473484949476
4,0.992237941540719
5,0.998723968771945
6,0.999491309719502
7,0.998713829860109
8,0.999270729793356
9,0.998548669138258
10,0.997082333897143
11,0.998835737049171
12,0.999375862593527
13,0.99762086631604
14,0.999623398096416
15,0.999503971362735
16,0.999822205831226
17,0.999326492062945
18,0.997442692590475
19,0.998138175629728
20,0.999625838013626
21,0.999375610557806
22,0.999499834536092
23,0.999650641996934
24,0.999584151870595
25,0.99925770617084
26,0.998539483217435
27,0.998664026891993
28,0.998950672789631
29,0.998385894285923
30,0.999501491862757
31,0.998431235563893
32,0.999394398888489
33,0.999530716865928
34,0.999379090682234
35,0.998199304617332
36,0.99930609236985
37,0.99951348102776
38,0.998315736492089
39,0.998820637409454
40,0.999502592685211
,
mean,0.997938128366077
SD,0.005498327306792
