,0
0,0.9999992120556715
1,0.9864087613617502
2,0.9773147978433748
3,0.9692198198016096
4,0.9616021165033666
5,0.9541149924441081
6,0.9467308143290077
7,0.9393025520371228
8,0.9316999228989206
9,0.9239985274105538
10,0.9161008741797471
11,0.9079682914222159
12,0.899575230551929
13,0.8909865719516102
14,0.8820370493865595
15,0.8727300777667906
16,0.8630307680223046
17,0.853018202432772
18,0.8425613728965201
19,0.8316015862837071
20,0.8202062569013456
21,0.8083158818686881
22,0.7958040731709178
23,0.7826495955630046
24,0.7688912007866836
25,0.7544248336698951
26,0.7391058468237156
27,0.7229194103217707
28,0.7056460031648961
29,0.6871706218254275
30,0.6673419511899715
31,0.6458576379752741
32,0.6225432753562927
33,0.5966729289147912
34,0.5678920673161019
35,0.5351335333614815
36,0.4963365451591771
37,0.44701843290794185
38,0.35905861200355904
39,0.2948887231873303
40,0.2637784502855161
41,0.24087247652251545
42,0.22215877400665748
43,0.20584232251091703
44,0.1913513677512727
45,0.1781023802553735
46,0.16575498842611547
47,0.1542508124214847
48,0.14329582034814647
49,0.1329839571220119
50,0.1230214412619428
51,0.11347151356862813
52,0.10429747602561625
53,0.0953420564168837
54,0.08659310675248867
55,0.07808108564193655
56,0.06978892344163685
57,0.06168762076555229
58,0.05374666153476006
59,0.04594251867838022
60,0.03818352797591105
61,0.032025114474136654
62,0.027732395566999912
63,0.024241283183871972
64,0.021274885458008545
65,0.018688251059956668
66,0.016439906435041892
67,0.014403797578202879
68,0.01256684674427095
69,0.01090271404671778
70,0.009401404091565892
71,0.00804199983945071
72,0.0068123644550058355
73,0.005701267820635311
74,0.004712969049805685
75,0.0038222889557889684
76,0.0030881307153854654
77,0.0024831688433329053
78,0.0019847244670594725
79,0.001578698508748813
80,0.0012392806160411367
81,0.0009621364374097761
82,0.0007217343825287549
83,0.000534599561677435
84,0.0003894856340704747
85,0.0002705608834642079
86,0.00018472007556139455
87,0.0001231200996100109
88,7.992777390671375e-05
89,5.3099553752406615e-05
90,3.4953007609767995e-05
91,2.4244249716059307e-05
92,1.5567648488729724e-05
93,9.565934428015991e-06
94,6.028215011610882e-06
95,3.38697257176114e-06
96,2.2740057846288148e-06
97,1.2961462211600653e-06
98,7.3449529913998e-07
99,2.0365047664488041e-07
