,0,1,2,3,4,5,6
0,0.002185536548495,0.073216609656811,0.038705907762051,0.070996768772602,0.039612092077732,0.172524601221085,0.085223369300366
1,0.024061238393188,0.025054657831788,0.335777908563614,0.305511027574539,0.243898242712021,0.262426465749741,0.132561549544334
2,0.01214406080544,0.153378084301949,0.178266972303391,0.093199074268341,0.199084207415581,0.120984010398388,0.334160029888153
3,0.008037779480219,0.006797562818974,0.246971249580383,0.121374562382698,0.052565462887287,0.134866610169411,0.159716606140137
4,0.00020845180552,0.030231067910791,0.202725559473038,0.159936770796776,0.006350012030452,0.359016478061676,0.126832529902458
5,0.013772195205093,0.069527506828308,0.146912470459938,0.079862125217915,0.036825202405453,0.064852312207222,0.191175237298012
6,0.036852758377791,0.132726266980171,0.780991077423096,0.013846267946065,0.109932452440262,0.364236295223236,3.09171152114868
7,0.033787731081247,0.091161854565144,1.26049876213074,0.015132461674512,0.130510717630386,0.545015931129456,1.48785269260407
8,0.005966983735561,0.13653701543808,0.028470048680902,0.047431375831366,0.016983499750495,0.19485929608345,0.222469821572304
9,0.031812082976103,0.027298919856548,1.49564480781555,0.004937594290823,0.011004066094756,0.465174287557602,1.14071595668793
10,0.005210847593844,10.2159423828125,0.351877599954605,0.217928200960159,0.712875366210938,0.38450887799263,0.125634521245956
11,0.006098178680986,1.18311893939972,0.165658414363861,0.077767044305801,0.187053591012955,0.145725429058075,0.362151175737381
12,0.008857795037329,0.353721916675568,0.021508526057005,0.477731674909592,0.468589156866074,0.070516355335713,0.316067337989807
13,0.001436828752048,0.189466208219528,0.141965046525002,0.208166792988777,0.276736676692963,0.340478122234344,0.288782715797424
14,0.003236603690311,0.391527950763702,0.104877047240734,0.024055009707809,0.066007219254971,0.516446053981781,0.025382755324245
15,0.000372015958419,5.8292932510376,0.355144649744034,0.251200169324875,0.656491041183472,0.438180208206177,0.098434001207352
16,0.003158269682899,2.93796920776367,0.157974451780319,0.260273367166519,0.393500834703445,0.14528588950634,0.787982285022736
17,0.003077081404626,0.784959018230438,0.109590634703636,0.101333022117615,0.230938345193863,0.002663200953975,0.002726793522015
18,0.005890697240829,1.15281105041504,0.242078185081482,0.369375437498093,0.371270149946213,0.181331187486649,0.485973864793778
19,0.002312318887562,0.019829655066133,0.054863668978214,0.157856985926628,0.201146319508552,0.101589761674404,0.649239301681519
20,0.013463414274156,0.032896474003792,0.102433353662491,0.035796225070953,0.06669394671917,0.375605940818787,0.44937589764595
21,0.026635272428393,0.028752351179719,0.096533246338368,0.000210695608985,0.076625697314739,0.498249709606171,0.485514163970947
22,0.021714247763157,0.005018865223974,0.013605749234557,0.087407276034355,0.001106997486204,0.559108138084412,0.623025476932526
23,0.002763259224594,0.018889434635639,0.077878393232823,0.098878726363182,0.078986972570419,0.084661684930325,0.352729082107544
24,0.005500740371645,0.034347705543041,0.122447915375233,0.061425648629665,0.035686548799276,0.646106839179993,0.420936644077301
25,0.01718538813293,0.028912989422679,0.003749108873308,0.008205222897232,0.119841806590557,0.367608845233917,0.379037141799927
26,0.012365981936455,0.269609183073044,0.038275524973869,0.030890233814716,0.039080135524273,0.570431292057037,0.268571108579636
27,0.0234967302531,0.015106550417841,0.090219706296921,0.08168038725853,0.020887885242701,0.656334400177002,0.405282706022263
28,0.036661963909865,0.056375000625849,0.099325224757195,0.104582108557224,0.030378678813577,0.885578572750092,0.587588727474213
29,0.022474724799395,0.012903971597552,0.095440603792667,0.219622626900673,0.192126795649529,0.985397458076477,0.963261425495148
30,0.001216096105054,0.18868014216423,0.128312155604362,0.06917566806078,0.122427329421043,0.445562303066254,1.57173705101013
31,0.00482759391889,0.098478630185127,0.256738036870956,0.22837133705616,0.031001275405288,0.131117627024651,0.588628768920898
32,0.00436276011169,0.009655713103712,0.183689072728157,0.018682153895497,0.109823182225227,0.126353710889816,0.778634369373322
33,0.001047959667631,0.236934497952461,0.165762051939964,0.066374227404595,0.092482388019562,0.021834060549736,1.13952481746674
34,0.002438311697915,2.28901100158691,0.034651536494494,0.25642067193985,0.431530594825745,0.0799575522542,1.45813870429993
35,0.009252063930035,0.109086841344833,0.412129670381546,0.355321109294891,0.224481493234634,1.03771018981934,2.23045086860657
36,0.000197799367015,0.073605701327324,0.2093485891819,0.084111370146275,0.022978560999036,0.016701197251678,1.65483117103577
37,0.007227517198771,0.117721401154995,0.071046926081181,0.083815209567547,0.098083406686783,1.2989387512207,1.83027625083923
38,0.013574426062405,0.014315232634544,0.421517163515091,0.173518270254135,0.190422460436821,0.688199639320374,0.584361255168915
39,0.014236663468182,0.140929758548737,0.53699517250061,0.237877026200294,0.091569416224957,0.350505977869034,1.7924736738205
40,0.003198283724487,0.026885019615293,0.046172548085451,0.017158811911941,0.057555995881558,0.244675844907761,1.52431762218475
,,,,,,,
mean,0.011032211065446,0.673480136388141,0.234799383866896,0.131157091232414,0.159637712782658,0.367837100227295,0.736670512030265
SD,0.010716024113079,1.85469047896581,0.306383456159259,0.114392974122511,0.169849498495848,0.30193308457575,0.694200794788025
