,0
0,0.964818120002747
1,0.950499296188354
2,0.789424180984497
3,0.960153996944428
4,0.922708332538605
5,0.94436115026474
6,0.968590259552002
7,0.961198508739471
8,0.952749729156494
9,0.963904082775116
10,0.953669846057892
11,0.92085987329483
12,0.97078949213028
13,0.949052214622498
14,0.931720316410065
15,0.972704648971558
16,0.972787737846374
17,0.936068117618561
18,0.962251007556915
19,0.955514311790466
20,0.925570905208588
21,0.925856590270996
22,0.923606693744659
23,0.975479423999786
24,0.933254361152649
25,0.9366215467453
26,0.927842497825623
27,0.914665341377258
28,0.912747204303741
29,0.931741416454315
30,0.882986545562744
31,0.710070967674255
32,0.746319651603699
33,0.815513610839844
34,0.854492783546448
35,0.724659323692322
36,0.717338919639587
37,0.774645447731018
38,0.689456641674042
39,0.708482027053833
40,0.787487745285034
,
mean,0.893235728508089
SD,0.089995110717931
