,0
0,0.9884401966885823
1,0.1494199466414568
2,0.12628022981126133
3,0.1129822338499674
4,0.10352739800767201
5,0.09613114322830991
6,0.09001389282142244
7,0.08478352064039649
8,0.08019372212087236
9,0.07608851036284028
10,0.07235648010562105
11,0.06892306848270137
12,0.0657413694553259
13,0.06277637374473781
14,0.05999504738464588
15,0.057365356149469936
16,0.05487118379735365
17,0.05249093909089158
18,0.05020804285276227
19,0.04801344131005973
20,0.045897350214966916
21,0.043847541529230954
22,0.041858885755262726
23,0.03991571109651065
24,0.038018361279150335
25,0.0361562651559347
26,0.03432444873742941
27,0.0325246224316155
28,0.03074271758882011
29,0.028972520015952064
30,0.027204144700634772
31,0.02543078794530252
32,0.02364814310993363
33,0.02183155913087653
34,0.01994906842890309
35,0.01796252768850181
36,0.015772854046123785
37,0.012828117225137426
38,0.010464631157313905
39,0.009210978310964093
40,0.008255750974413098
41,0.007458550327389342
42,0.006770513230571296
43,0.00615891060087739
44,0.005610652557551497
45,0.005113114855570219
46,0.004657171780198086
47,0.00423506892956339
48,0.0038447744076753536
49,0.0034795078000326345
50,0.0031404912957308313
51,0.0028226887210976424
52,0.0025267071394454235
53,0.0022497585557242172
54,0.0019876205535582833
55,0.0017419824995691094
56,0.0015130877003596143
57,0.0013009667234699718
58,0.0011045414696748527
59,0.0009260060753326909
60,0.0007921925028246577
61,0.0006830365819041617
62,0.0005903401864243944
63,0.0005091344263325105
64,0.0004383932958639556
65,0.00037652591700174435
66,0.00032227419353325897
67,0.0002741509064568474
68,0.00023180168584697574
69,0.0001944680907621571
70,0.00016135504530411264
71,0.00013284719725339616
72,0.00010754260141012066
73,8.591330594377146e-05
74,6.831419565370619e-05
75,5.402453048302006e-05
76,4.219352295300135e-05
77,3.283816134604067e-05
78,2.546169035091092e-05
79,1.9358805388947076e-05
80,1.455461557082056e-05
81,1.0700036901520123e-05
82,7.724501732194012e-06
83,5.2890819972617464e-06
84,3.5916057820403273e-06
85,2.3753310920144983e-06
86,1.5531207721534618e-06
87,1.0669351217152659e-06
88,7.364028138498525e-07
89,5.399237615049015e-07
90,3.716148677451601e-07
91,2.394215507260148e-07
92,1.7304224732791826e-07
93,1.1028569632599545e-07
94,7.74453483023624e-08
95,5.3593790825311213e-08
96,3.8722722676050955e-08
97,1.7861644781122578e-08
98,8.956547850264143e-09
99,2.9994334604120145e-09
