,0
0,0.999292331749841
1,0.998659927603236
2,0.967784293744114
3,0.998235766072441
4,0.992450863528246
5,0.998908472932875
6,0.999672931899949
7,0.999380102769761
8,0.999385946176848
9,0.999123470032986
10,0.99895246957006
11,0.998277583595274
12,0.999432028808982
13,0.996934864081544
14,0.999533290303361
15,0.997914965579817
16,0.999441074823455
17,0.999084542746864
18,0.997606487957322
19,0.999111157259921
20,0.999308387536679
21,0.999292264686341
22,0.999381655621711
23,0.999579798050582
24,0.999442488560045
25,0.999158296679181
26,0.998750937602058
27,0.998344464384872
28,0.998143918659595
29,0.997980323797833
30,0.999593520626555
31,0.998231959265772
32,0.999239694387624
33,0.999530888262169
34,0.999490244598639
35,0.997664023272475
36,0.999211713348044
37,0.999594160792223
38,0.998146579391164
39,0.998613687722946
40,0.999794628818612
,
mean,0.999794628818612
SD,0.004985405367534
