,0
0,0.9999949306976504
1,0.9880301850598033
2,0.9790674055494913
3,0.9709900937429289
4,0.9633094595699776
5,0.955799607242026
6,0.9484006893344041
7,0.9410397861062026
8,0.9335754222986175
9,0.925914837092888
10,0.9181589324299883
11,0.9102231365878407
12,0.9020739386721355
13,0.8936154856914427
14,0.8848191005427662
15,0.8757453197386207
16,0.8663630732675878
17,0.8565772146713443
18,0.8464094880150586
19,0.835838884842105
20,0.8247866921308564
21,0.8132936169461507
22,0.801271147844268
23,0.7887095779907413
24,0.7754130029096836
25,0.7615574394784322
26,0.746854107554366
27,0.73138201745545
28,0.7148808560720304
29,0.6973664629750136
30,0.6785215255690784
31,0.6583719420723799
32,0.63664382114643
33,0.612941563129425
34,0.5867115557193756
35,0.5573087443665761
36,0.5236028956203926
37,0.4830417822046978
38,0.42941180344034985
39,0.33580834291330197
40,0.29052197497065474
41,0.26253018382845855
42,0.2410167313930465
43,0.2229899318843353
44,0.20714880144450723
45,0.19297988549238299
46,0.17990643022263922
47,0.16776717127096363
48,0.15638438421415118
49,0.14557300353559052
50,0.1352714226558441
51,0.12542965081406804
52,0.1159283789556201
53,0.10672824457287788
54,0.0978383402817133
55,0.08917452772034377
56,0.08067291007354492
57,0.0724058072650578
58,0.0643187150268293
59,0.05636363621891999
60,0.04845450834439295
61,0.040651060731672656
62,0.034354101957344424
63,0.030015783270866406
64,0.02650754439939813
65,0.02351337120436677
66,0.020849636869459617
67,0.01845569080650443
68,0.016302099519568247
69,0.014345520170314647
70,0.012584792024160667
71,0.010953705928220255
72,0.009471400544365368
73,0.008137728431171215
74,0.006913394709799166
75,0.005816529712230876
76,0.00482383756273676
77,0.003929100445153691
78,0.003181720816206596
79,0.0025671280497435206
80,0.0020625718763501314
81,0.0016558557650657858
82,0.0013125683617545292
83,0.0010237591623303071
84,0.0007823467641595393
85,0.000577797092407819
86,0.00041471089286083376
87,0.00028537243885538616
88,0.00018791180760428423
89,0.0001153031415503015
90,7.782629156680764e-05
91,5.224920671868703e-05
92,3.587441460695118e-05
93,2.4034629915127526e-05
94,1.6391897810447006e-05
95,9.461161913882612e-06
96,5.9467640379053345e-06
97,2.905925578865785e-06
98,1.1446602623370226e-06
99,4.4498654283304903e-07
