,0
0,0.983492721314529
1,0.970809692912636
2,0.869162989215626
3,0.968195578349726
4,0.886364766978343
5,0.94183242754114
6,0.966278739422472
7,0.942584648832963
8,0.972251928443514
9,0.959747577653319
10,0.850126136696979
11,0.963767401749415
12,0.962068342071958
13,0.917378958289208
14,0.980228812027517
15,0.965378349392954
16,0.986881395999876
17,0.979739305850101
18,0.874342616879094
19,0.970705235806756
20,0.982923234493268
21,0.97711995686287
22,0.984651403757855
23,0.973142042416682
24,0.980414669341184
25,0.977625872986082
26,0.952631002345972
27,0.969979130473601
28,0.971785810637525
29,0.95469522837052
30,0.978190462269884
31,0.948514682477922
32,0.95914382576948
33,0.968498254564984
34,0.967109186203433
35,0.925865008415117
36,0.961496468791754
37,0.970692157836434
38,0.933509146933903
39,0.948888798602365
40,0.982214228617106
,
mean,0.955620199941367
SD,0.0328593392176
