,0
0,0.9999938519989572
1,0.990604586717559
2,0.9835140865023543
3,0.9767897623341258
4,0.9701922753962074
5,0.9636338411307916
6,0.9570968950667033
7,0.9503822079518947
8,0.9435601147209726
9,0.9366059535887183
10,0.9294714898597903
11,0.9220531888124419
12,0.914414825962811
13,0.9064935663851296
14,0.8983512346337481
15,0.8898533829828588
16,0.8810480585912379
17,0.871866796074844
18,0.8622601337549163
19,0.852192330651167
20,0.8417325659496028
21,0.8306994758001188
22,0.8190994044629539
23,0.8069487926436634
24,0.7942126553233076
25,0.7807190331017099
26,0.7664331604794759
27,0.7513404604865284
28,0.7350998346398516
29,0.7176094084251218
30,0.698969642563564
31,0.6787208812992748
32,0.656693466552874
33,0.6323972475237962
34,0.6053385538298909
35,0.5745205225014105
36,0.5382276686226449
37,0.4926190681573821
38,0.4139054032360635
39,0.3517052349520893
40,0.31760792361526957
41,0.2917007825723508
42,0.2700696692961018
43,0.2510373427010164
44,0.2339314456756522
45,0.21826313181621274
46,0.20367177593998792
47,0.1899763854538522
48,0.1770166476688734
49,0.1646664675052573
50,0.15291867995770966
51,0.1415554652126824
52,0.13061706194790398
53,0.11998933444662792
54,0.10968851670622826
55,0.09964966419629934
56,0.08988502985093652
57,0.08027544744857927
58,0.07087670107621973
59,0.06154339392555923
60,0.052404682129258064
61,0.044719756296949416
62,0.03900994011768844
63,0.034244394304639686
64,0.030195238307209278
65,0.02664907642344876
66,0.02346395258223865
67,0.02060010731674549
68,0.018035168455709225
69,0.01570027341168919
70,0.013597893119766944
71,0.011725637518017121
72,0.010016928341739425
73,0.008471067067769514
74,0.007106365831199716
75,0.005882040105572697
76,0.004823762299876274
77,0.003920777837309998
78,0.0031879273674127124
79,0.002597608158638894
80,0.0020857202763381348
81,0.0016520954381920136
82,0.0012860701672474445
83,0.0009809028207844056
84,0.0007275793402474913
85,0.0005185139885370295
86,0.000350712919243517
87,0.00022685971555070066
88,0.0001429306217554457
89,8.793789692856257e-05
90,5.9706763139973456e-05
91,4.1757290590594936e-05
92,2.796672388063687e-05
93,1.7520165417919066e-05
94,1.0637063934798168e-05
95,5.944988759704468e-06
96,3.524237438507886e-06
97,1.5531076503354664e-06
98,7.46816501149868e-07
99,2.4741024301364655e-07
