,0,1,2,3,4,5,6
0,0.001656244858168,0.026102866977453,0.085988633334637,0.06292000412941,0.169459998607636,0.013813893310726,0.020103093236685
1,0.012714876793325,0.008174227550626,0.112240426242352,0.157514467835426,0.08199629932642,0.355245292186737,0.083324402570725
2,0.033326648175716,0.058652754873037,0.488579332828522,0.038877125829458,0.098002575337887,0.048912260681391,0.11042945086956
3,0.004286269657314,0.012376276776195,0.104625523090363,0.001402616151609,0.035859901458025,0.044898238033056,0.079824559390545
4,0.001001105527394,0.001535972813144,0.407930225133896,0.168513655662537,0.079855173826218,0.194181635975838,0.021577643230558
5,0.004895974416286,0.072010092437267,0.007350478786975,0.032579466700554,0.002533525926992,0.035909343510866,0.054849836975336
6,0.001500603626482,0.038479723036289,0.004617897793651,0.023596959188581,0.050255693495274,0.116125598549843,0.044572431594133
7,0.003739417530596,0.127307146787643,0.160402312874794,0.020524295046926,0.104732573032379,0.421012759208679,0.064965821802616
8,0.000947850872763,0.096726134419441,0.078161433339119,0.01311909314245,0.035651985555887,0.01826049014926,0.047460671514273
9,0.001567108905874,0.053474631160498,0.214358270168304,0.016248628497124,0.023433357477188,0.517974197864533,0.058033812791109
10,0.001406414201483,2.1555016040802,0.037307262420654,0.289589166641235,0.112453080713749,0.168104276061058,0.037225041538477
11,0.002949232934043,0.501634120941162,0.046491850167513,0.055284436792135,0.110545568168163,0.030411718413234,0.032451421022415
12,0.001343230833299,0.008113563992083,0.019813999533653,0.154346957802773,0.137283027172089,0.052616521716118,0.049920808523893
13,0.005118711851537,0.108746878802776,0.233983054757118,0.159222275018692,0.164931237697601,0.161765351891518,0.097193524241448
14,0.0015790843172,0.021832788363099,0.004287269432098,0.002305036410689,0.001575592206791,0.126541256904602,0.024274777621031
15,0.001960643334314,2.26801800727844,0.025535212829709,0.060967143625021,0.068604305386543,0.037407077848911,0.290525436401367
16,0.000211956546991,0.973955869674683,0.028801618143916,0.023491147905588,0.081732198596001,0.041506297886372,0.088691793382168
17,0.001695286831819,0.034583684056997,0.044045388698578,0.042159758508206,0.084417194128037,0.08809868991375,0.019316697493196
18,0.003176496829838,0.015507759526372,0.061532501131296,0.06582722812891,0.064581401646137,0.061679594218731,0.035685852169991
19,0.004657517652959,0.004949776921421,0.149509906768799,0.038284856826067,0.036595813930035,0.053552195429802,0.301037341356277
20,0.003087928285822,0.018495485186577,0.040799308568239,0.049427814781666,0.10508831590414,0.061295263469219,0.01114265806973
21,0.003726894734427,0.01891234703362,0.013372994028032,0.036699693650007,0.08407786488533,0.020770128816366,0.041480369865894
22,0.006516020279378,0.013047013431788,0.019230220466852,0.082785822451115,0.037650808691979,0.074285134673119,0.16841334104538
23,0.003223279491067,0.005630539730191,0.235228985548019,0.058277137577534,0.105312198400497,0.017603823915124,0.229850113391876
24,0.00196480914019,0.000315183802741,0.000532031117473,0.027173781767488,0.084012627601624,0.119625277817249,0.057273056358099
25,0.003572761081159,0.000480498274555,0.012558490037918,0.015112351626158,0.068760454654694,0.037713699042797,0.07244486361742
26,0.001659433939494,0.029574980959296,0.03574388846755,0.03433758020401,0.015906762331724,0.007878918200731,0.063309989869595
27,0.009131552651525,0.001429141033441,0.03377128764987,0.048979245126248,0.007203821558505,0.007553090341389,0.079208865761757
28,0.010812423191965,0.006418632809073,0.024286726489663,0.069440178573132,0.018183775246143,0.086642228066921,0.092021331191063
29,0.005523785017431,0.002506762742996,0.022426879033446,0.177433982491493,0.148136496543884,0.06665050983429,0.324018716812134
30,0.000349239242496,0.019234614446759,0.129779383540154,0.161060616374016,0.052960153669119,0.432352036237717,0.013427229598165
31,0.00546698924154,0.008887902833521,0.211921840906143,0.053953431546688,0.09011984616518,0.251236736774445,0.003773261327297
32,0.002011334756389,0.015281139872968,0.13888381421566,0.054613951593638,0.141119822859764,0.012198342941702,0.037224669009447
33,0.002342617837712,0.085696950554848,0.177525296807289,0.038263462483883,0.021822549402714,0.155453279614449,0.021459843963385
34,0.001934941275977,0.143160283565521,0.075610183179379,0.302847266197205,0.201182022690773,0.164239287376404,0.14031620323658
35,0.002607736038044,0.062488809227944,0.45618748664856,0.165502458810806,0.036112241446972,0.117249198257923,0.140739068388939
36,0.001105715055019,0.036108329892159,0.162125259637833,0.062834523618221,0.020123951137066,0.052251249551773,0.075961217284203
37,0.000401778495871,0.048813622444868,0.101245626807213,0.045899838209152,0.008810181170702,0.229874029755592,0.156832411885262
38,0.007061131298542,0.002192011103034,0.361087650060654,0.042813159525395,0.006013272330165,0.084668189287186,0.029278321191669
39,0.007227507419884,0.009380766190588,0.355313032865524,0.185016363859177,0.26744470000267,0.022759089246392,0.019479800015688
40,0.00095655687619,0.085884749889374,0.029916550964117,0.030310286208987,0.005443913396448,0.057332381606102,0.01526587549597
,,,,,,,
mean,0.004156563684086,0.175649357207188,0.12080754962233,0.077306274793156,0.074877714238516,0.113845087428827,0.081814283539155
SD,0.005455076805841,0.495581200850096,0.130908057418845,0.073212914823645,0.059844200250803,0.12338049906178,0.079838221042625
