,0
0,0.999999034695509
1,0.9895605415832706
2,0.9815925156197897
3,0.9742398421938826
4,0.9671088704248754
5,0.960139068161569
6,0.9531976682383839
7,0.946145780202819
8,0.9390216993122567
9,0.9316771190340926
10,0.9240824740107466
11,0.9162440009233428
12,0.9081373665390945
13,0.8997451168734852
14,0.8910417716677596
15,0.8819800760687851
16,0.8725427171079124
17,0.8626421210242481
18,0.8523331764267712
19,0.8415909220532674
20,0.8302766215510484
21,0.8184072796891375
22,0.8059253023891915
23,0.7928503606377578
24,0.7789306320795198
25,0.7642889720637623
26,0.748815639716823
27,0.7323126124172676
28,0.7146626667278569
29,0.6957292862054778
30,0.6753186292764617
31,0.6530598467443047
32,0.6288149509488082
33,0.6017317423006383
34,0.5711925305971285
35,0.5356603213926641
36,0.4922388123302925
37,0.4310634572331498
38,0.3425551809188796
39,0.30194776523404004
40,0.2738871189152322
41,0.2516905443697441
42,0.23275103111092638
43,0.21607710384741063
44,0.20092331418176976
45,0.18698114156723022
46,0.17401989349504796
47,0.16177024837674164
48,0.15013677118028082
49,0.1390589673708125
50,0.12837992317792846
51,0.11811789634024225
52,0.10817142503290642
53,0.09855092235091256
54,0.0892235472253183
55,0.08007425960244202
56,0.07118001693814266
57,0.06244784534522673
58,0.05384369158163303
59,0.04534829074017158
60,0.0384004696204168
61,0.03331682833320484
62,0.029135509462254804
63,0.025597267545668816
64,0.02245953277026008
65,0.019700329807564254
66,0.017282376236214144
67,0.01503459749198178
68,0.013042322033448371
69,0.011230414991675899
70,0.00960295585199918
71,0.008107846009363307
72,0.006810761195970926
73,0.005630470203269818
74,0.004592227086527046
75,0.0037122014888687194
76,0.0029803113809576624
77,0.0023803785390067254
78,0.00189506996347762
79,0.001481928767511485
80,0.0011341075032316617
81,0.0008523107164985892
82,0.0006270509043466385
83,0.0004423204202949575
84,0.00030333658961775124
85,0.00019790813919870544
86,0.0001255240842466464
87,7.994075155316173e-05
88,5.284513894721607e-05
89,3.399386523652516e-05
90,2.255201055676502e-05
91,1.388504641709449e-05
92,8.141488384664138e-06
93,5.169269958814101e-06
94,2.2870646506173837e-06
95,9.962896888837128e-07
96,3.831883521165653e-07
97,1.5327533419178686e-07
98,1.5327533419178686e-07
99,1.5327533419178686e-07
